Vip,FC,log2FC,ConcordGroup,logp,p,type,A,comp,log2Dry,log2Wet
0.735977811,0.898020176,-0.155180237,3,1.497348807,0.354203701,insig,no,COG3090,12.20043014,12.35561038
0.57056572,0.897916295,-0.155347134,3,0.674268261,0.626649977,insig,no,COG1360,12.0401348,12.19548193
0.941095874,0.897139268,-0.156596135,3,2.232676587,0.212763623,insig,no,COG1734,11.80290708,11.95950321
0.493358366,0.896845786,-0.157068163,3,0.479671239,0.717141027,insig,no,COG2198,11.49998154,11.65704971
0.823737158,0.896496756,-0.157629731,3,1.726492476,0.302185748,insig,no,COG0492,10.63647374,10.79410347
0.654492671,0.896000234,-0.158428986,3,0.536270793,0.68955102,insig,no,COG3339,13.15748788,13.31591686
0.462203034,0.895410211,-0.159379325,3,0.601280082,0.659168825,insig,no,COG4121,13.15816558,13.3175449
0.593119991,0.895070474,-0.159926816,3,1.175060645,0.442865143,insig,no,COG5646,12.95847624,13.11840306
0.705771849,0.893823883,-0.1619375,3,0.982312934,0.506167599,insig,no,COG0793,10.33404373,10.49598123
0.855616125,0.893086955,-0.163127446,3,1.708644678,0.305947353,insig,no,COG0419,12.33714244,12.50026988
0.710229203,0.892901566,-0.163426954,3,1.176136765,0.442534929,insig,no,COG2513,12.56128744,12.72471439
0.740693243,0.892494684,-0.164084519,3,1.337138378,0.395804967,insig,no,COG0189,10.67941456,10.84349908
0.671814731,0.890883388,-0.166691492,3,1.081921702,0.472399158,insig,no,COG1073,10.1499928,10.31668429
0.997709035,0.890203191,-0.167793423,3,1.987030823,0.252257519,insig,no,COG0595,11.72760593,11.89539935
0.592721461,0.889780456,-0.168478684,3,0.888077296,0.54033375,insig,no,COG3087,11.70181051,11.87028919
0.762665295,0.889419994,-0.169063258,3,1.656533564,0.317200387,insig,no,COG0780,12.52216236,12.69122562
0.56330018,0.889170809,-0.169467509,3,0.771784322,0.585692643,insig,no,COG3829,11.78259584,11.95206335
0.671507177,0.888582695,-0.17042205,3,0.58934438,0.66464488,insig,no,COG1680,9.724241577,9.894663627
1.10525232,0.888415233,-0.170693965,3,2.602792373,0.164619555,insig,no,COG2189,11.46747377,11.63816773
0.603950232,0.887879456,-0.171564274,3,0.509046692,0.702686608,insig,no,COG0600,11.56525335,11.73681762
0.633539693,0.887570421,-0.172066506,3,0.495266611,0.709430563,insig,no,COG1914,12.94787948,13.11994598
0.501981321,0.887469797,-0.172230073,3,0.757786461,0.591403029,insig,no,COG2826,13.07918014,13.25141021
0.592543876,0.887386645,-0.172365254,3,0.582589157,0.667764287,insig,no,COG4664,12.43346613,12.60583138
0.482201737,0.886870698,-0.173204314,3,0.481445141,0.71625979,insig,no,COG3453,12.72342007,12.89662438
0.749256172,0.886129478,-0.17441058,3,1.480462176,0.358373986,insig,no,COG0718,12.30064915,12.47505973
0.751212619,0.885823784,-0.174908362,3,1.155522959,0.448903435,insig,no,COG0785,12.03535728,12.21026564
0.603283702,0.885560302,-0.175337545,3,0.990805754,0.503196658,insig,no,COG0308,10.4403071,10.61564464
0.442328954,0.88526548,-0.175817929,3,0.65873601,0.633433024,insig,no,COG1766,12.47069989,12.64651782
0.578427385,0.885008438,-0.176236885,3,1.002909756,0.498992572,insig,no,COG2346,12.58107309,12.75730998
0.697515567,0.884512003,-0.177046374,3,0.66779636,0.629467431,insig,no,COG2159,12.341248,12.51829438
0.633199984,0.882463914,-0.18039081,3,1.079715121,0.473122238,insig,no,COG1226,10.43834516,10.61873597
0.76960891,0.881864441,-0.181371192,3,1.615001745,0.326464552,insig,no,COG0257,11.92720089,12.10857208
0.738264929,0.880176193,-0.184135744,3,1.037202163,0.48727153,insig,no,COG3420,11.83919514,12.02333089
0.55790111,0.879680677,-0.184948172,3,0.788514599,0.578939862,insig,no,COG0534,11.59435077,11.77929894
0.431629021,0.878722944,-0.186519731,3,0.459562587,0.727206708,insig,no,COG2850,12.2642441,12.45076383
0.533521273,0.87865428,-0.186632468,3,0.999157705,0.500292003,insig,no,COG3483,12.62031433,12.8069468
0.886882673,0.878564436,-0.186779994,3,2.002895276,0.24949879,insig,no,COG0407,12.00722754,12.19400754
0.932348968,0.878314335,-0.187190744,3,2.224269156,0.214007141,insig,no,COG0114,11.56057871,11.74776945
0.647267686,0.877747929,-0.188121407,3,1.094605639,0.468264106,insig,no,COG1249,9.858276111,10.04639752
0.414053933,0.877740936,-0.188132902,3,0.70674975,0.612698935,insig,no,COG2372,12.48100063,12.66913353
0.547407239,0.877045279,-0.189276768,3,0.617075439,0.651991274,insig,no,COG2201,12.08428317,12.27355994
0.728795039,0.876618347,-0.189979221,3,1.459964559,0.363502059,insig,no,COG0543,12.42543636,12.61541558
0.572424379,0.876175945,-0.190707488,3,0.932393144,0.523988428,insig,no,COG2217,10.3250834,10.51579089
0.501405568,0.875748991,-0.191410674,3,0.597027579,0.661114664,insig,no,COG2935,13.02875935,13.22017003
1.184203612,0.874788145,-0.192994426,3,2.737313134,0.14996387,insig,no,COG0593,10.57533759,10.76833201
0.686303461,0.874498255,-0.19347259,3,0.958046609,0.514753411,insig,no,COG0177,11.34059161,11.5340642
0.59202364,0.874395393,-0.193642295,3,0.721647715,0.606404466,insig,no,COG4663,12.66841958,12.86206187
1.146551586,0.873887015,-0.19448133,3,2.363330151,0.19434203,insig,no,COG1022,11.83594158,12.03042291
0.542435193,0.873403475,-0.195279824,3,0.670397632,0.628333484,insig,no,COG1536,12.57074255,12.76602237
0.910101234,0.873309831,-0.195434514,3,2.032655318,0.244404827,insig,no,COG0828,11.99577176,12.19120627
0.562038098,0.872473061,-0.196817508,3,0.586680242,0.665873374,insig,no,COG3825,12.84752557,13.04434308
0.619147502,0.871661609,-0.198159925,3,0.780209831,0.582282098,insig,no,COG0471,11.64309188,11.8412518
0.628255642,0.871457408,-0.19849794,3,0.662470663,0.631795399,insig,no,COG2866,11.32357107,11.52206901
0.571223051,0.869567359,-0.201630308,3,0.64370056,0.640069043,insig,no,COG3588,12.78071851,12.98234882
0.774236416,0.869386932,-0.201929685,3,0.921362118,0.528010265,insig,no,COG2358,12.64051578,12.84244546
0.664341732,0.869275494,-0.202114621,3,0.832592745,0.561519199,insig,no,COG3637,10.54130329,10.74341791
0.580171567,0.86902675,-0.202527509,3,0.487142529,0.713436766,insig,no,COG4964,12.44312104,12.64564855
1.124936988,0.868018899,-0.204201641,3,1.839864279,0.279348063,insig,no,COG0305,10.84066011,11.04486175
0.866235638,0.867697068,-0.20473664,3,1.747901794,0.297734479,insig,no,COG0782,11.08266776,11.2874044
0.649697425,0.867312129,-0.20537681,3,0.827941188,0.563332578,insig,no,COG1473,11.36317842,11.56855523
0.7565964,0.866101339,-0.207392256,3,1.550882604,0.341301201,insig,no,COG0659,11.08177943,11.28917168
0.611265289,0.865733739,-0.208004711,3,0.730277225,0.602788072,insig,no,COG4638,11.26023486,11.46823957
0.52107081,0.865097303,-0.209065685,3,0.473023865,0.720452957,insig,no,COG2978,13.07564613,13.28471181
0.761198946,0.864720615,-0.209694012,3,1.597862778,0.330366023,insig,no,COG2009,12.32890978,12.5386038
0.588033505,0.864250898,-0.210477898,3,1.133278892,0.455878447,insig,no,COG3238,12.90343928,13.11391717
0.587440137,0.863626567,-0.21152047,3,0.87084676,0.546825808,insig,no,COG0183,9.726535348,9.938055818
0.647860198,0.863001782,-0.212564557,3,0.66782668,0.629454202,insig,no,COG1349,12.46376578,12.67633034
0.753901366,0.862831618,-0.21284905,3,1.035606911,0.487810626,insig,no,COG0664,9.963276753,10.1761258
0.85582597,0.862559687,-0.213303804,3,1.878687349,0.271931022,insig,no,COG0352,11.79623584,12.00953965
1.28464956,0.861937082,-0.214345533,3,3.696649155,0.077125452,insig,no,COG1525,11.60268006,11.81702559
0.953449994,0.861543244,-0.215004882,3,2.226513536,0.213674472,insig,no,COG3200,11.96801122,12.1830161
1.095119144,0.860573956,-0.216628915,3,2.785335629,0.14505424,insig,no,COG0302,11.65627465,11.87290357
0.608762608,0.860082578,-0.217452913,3,0.768738011,0.586930664,insig,no,COG0043,12.63969799,12.85715091
0.912963713,0.8597254,-0.218052165,3,2.161192506,0.223571391,insig,no,COG0276,11.99007252,12.20812469
0.598475275,0.859270805,-0.218815217,3,0.838508072,0.559221576,insig,no,COG0218,12.64351091,12.86232612
0.583246536,0.858407217,-0.22026589,3,0.649252216,0.637610717,insig,no,COG1352,11.84658909,12.06685498
0.615023865,0.857785413,-0.221311313,3,1.03020387,0.489640952,insig,no,COG0446,10.43699175,10.65830307
0.719949207,0.857744094,-0.221380808,3,0.816055812,0.567992659,insig,no,COG2353,11.85976086,12.08114167
0.653360851,0.857525981,-0.221747712,3,0.908271507,0.532823084,insig,no,COG2003,12.167456,12.38920371
0.648219354,0.856960012,-0.222700209,3,1.015452049,0.494673305,insig,no,COG0496,12.50625866,12.72895887
0.642498518,0.856225164,-0.223937858,3,0.830326345,0.56240201,insig,no,COG1502,11.53899269,11.76293054
0.552062398,0.856186635,-0.224002779,3,0.765925139,0.58807614,insig,no,COG0643,11.97251484,12.19651762
0.785387296,0.856054303,-0.22422578,3,1.435606872,0.369691333,insig,no,COG0389,10.77812345,11.00234922
0.584204836,0.853992289,-0.227705052,3,0.73152655,0.602266304,insig,no,COG1157,12.50998338,12.73768843
0.643803524,0.852162913,-0.23079883,3,1.034592648,0.488153694,insig,no,COG2020,12.07305785,12.30385668
1.183340862,0.852064086,-0.230966151,3,3.222495168,0.107135227,insig,no,COG4643,12.96556501,13.19653116
1.35437763,0.851195679,-0.232437268,3,3.89167611,0.067373445,insig,no,COG0661,11.11748028,11.34991755
1.195170792,0.851001485,-0.232766445,3,3.048751071,0.120846612,insig,no,COG1593,11.38427145,11.61703789
0.644978831,0.849949983,-0.234550149,3,1.159247909,0.447745889,insig,no,COG1250,10.55137204,10.78592219
0.866447161,0.849599443,-0.235145274,3,1.591197578,0.331895833,insig,no,COG3170,11.55333095,11.78847622
0.891308573,0.84863391,-0.236785767,3,2.076588224,0.237074398,insig,no,COG1692,12.57066356,12.80744933
0.720997199,0.848476507,-0.237053381,3,1.295372228,0.407431032,insig,no,COG4123,12.91667995,13.15373333
0.624962018,0.848388015,-0.237203854,3,0.828298058,0.563193248,insig,no,COG0422,11.91761061,12.15481446
0.85883245,0.845156315,-0.242709897,3,1.933662415,0.261763815,insig,no,COG0278,12.5863727,12.8290826
0.733864796,0.845012823,-0.242954861,3,1.489169322,0.356217594,insig,no,COG2860,12.56778073,12.81073559
0.644553898,0.843709735,-0.245181346,3,1.119481738,0.460259135,insig,no,COG2025,11.96272901,12.20791036
0.911709643,0.843586365,-0.245392318,3,1.991437166,0.251488238,insig,no,COG0339,11.59271009,11.83810241
0.753392207,0.843359852,-0.245779751,3,1.598377653,0.330248141,insig,no,COG0678,12.59982036,12.84560012
0.859847538,0.842535832,-0.247190051,3,1.02336465,0.491967647,insig,no,COG4666,12.74464417,12.99183422
0.742756554,0.8424247,-0.247380358,3,1.494438317,0.354918992,insig,no,COG2941,12.31659524,12.56397559
1.125186029,0.842318387,-0.247562436,3,3.005323433,0.12453961,insig,no,COG0842,10.42168433,10.66924676
0.639497878,0.842247759,-0.24768341,3,0.608085873,0.656066575,insig,no,COG5349,12.45859673,12.70628014
1.161791386,0.842147061,-0.247855907,3,2.490574596,0.177935392,insig,no,COG2391,11.53083768,11.77869359
0.969239562,0.841804889,-0.248442206,3,2.333855479,0.19835333,insig,no,COG1633,11.90710926,12.15555146
1.398152889,0.841551021,-0.248877354,3,4.4349857,0.046231318,insig,no,COG3023,12.1236354,12.37251275
0.579708463,0.840921695,-0.24995663,3,0.825242039,0.564387508,insig,no,COG1377,12.61174654,12.86170317
0.674341868,0.840701435,-0.25033456,4,1.124782593,0.458571121,insig,no,COG2086,12.04018948,12.29052404
1.051057924,0.840233853,-0.251137182,4,1.705649824,0.306583121,insig,no,COG0733,12.9574982,13.20863538
0.634861581,0.840189054,-0.251214105,4,0.719340408,0.607375067,insig,no,COG3491,12.7347491,12.98596321
0.893206507,0.839919327,-0.25167733,4,1.948145567,0.259149126,insig,no,COG5000,11.28117234,11.53284967
0.752410332,0.839321574,-0.252704431,4,1.440935251,0.368328452,insig,no,COG0668,11.07912458,11.33182901
0.674974433,0.838859287,-0.253499267,4,0.949249504,0.517901806,insig,no,COG1835,10.56883569,10.82233496
1.630751736,0.83864857,-0.253861709,4,5.571340381,0.021030976,insig,no,COG0209,10.18419762,10.43805933
0.649797585,0.838365318,-0.25434906,4,1.257153002,0.41836875,insig,no,COG4391,12.84273582,13.09708488
1.513175155,0.837851529,-0.25523348,4,5.291487328,0.025533103,insig,no,COG0791,11.10117633,11.35640981
0.581030561,0.837488446,-0.255858808,4,0.673981544,0.626774528,insig,no,COG1886,12.3884037,12.64426251
0.868207989,0.837298588,-0.256185903,4,1.991016332,0.251561608,insig,no,COG2095,12.34180508,12.59799098
0.42865531,0.836029267,-0.258374646,4,0.717068155,0.60833244,insig,no,COG4995,12.18992631,12.44830096
0.47902351,0.835902397,-0.258593597,4,0.87479475,0.545331444,insig,no,COG3293,10.90257074,11.16116434
0.785232766,0.835072364,-0.260026874,4,1.409385013,0.376472134,insig,no,COG0156,10.94118773,11.2012146
0.538941398,0.834753074,-0.260578593,4,0.957435221,0.514971601,insig,no,COG0194,11.53371599,11.79429458
0.885319014,0.834241343,-0.261463284,4,1.838878857,0.279538935,insig,no,COG0843,10.5514777,10.81294098
1.452969208,0.8340423,-0.261807541,4,4.721211032,0.037911753,insig,no,COG1074,11.04533182,11.30713936
0.937015352,0.8315515,-0.26612248,4,2.203358359,0.217131605,insig,no,COG1485,12.25951668,12.52563916
0.66478273,0.831339374,-0.266490552,4,1.064174932,0.478246086,insig,no,COG1123,11.32345423,11.58994479
0.687583632,0.830618115,-0.267742759,4,0.882170352,0.542550618,insig,no,COG1477,12.82934718,13.09708993
0.700623889,0.830065007,-0.268703768,4,1.018181428,0.493738336,insig,no,COG3794,13.08527585,13.35397962
0.976572794,0.830043677,-0.268740842,4,2.291401894,0.204276918,insig,no,COG2332,12.63595022,12.90469107
0.835225369,0.829788408,-0.269184591,4,0.866862688,0.548337981,insig,no,COG3525,13.02985692,13.29904151
0.94193369,0.828764899,-0.270965194,4,2.23044264,0.213093333,insig,no,COG0408,12.2689714,12.53993659
0.637830074,0.82866489,-0.271139298,4,1.032930428,0.48871645,insig,no,COG2311,12.66982152,12.94096081
0.752860559,0.828157588,-0.272022774,4,1.258228287,0.418057043,insig,no,COG4665,12.9045915,13.17661428
0.586415818,0.827687779,-0.272841439,4,0.801065003,0.573925347,insig,no,COG0535,11.54555695,11.81839839
0.889468284,0.827267377,-0.273574404,4,2.054582182,0.240718315,insig,no,COG0565,12.5758792,12.8494536
0.679153339,0.827162787,-0.273756812,4,0.955692287,0.515594119,insig,no,COG2968,12.59624075,12.86999756
0.679208065,0.826587586,-0.274760399,4,0.762341653,0.589538667,insig,no,COG3104,12.233546,12.5083064
0.842080449,0.826293002,-0.275274646,4,1.680818954,0.311905532,insig,no,COG2608,11.86691417,12.14218882
0.814218005,0.826283672,-0.275290936,4,1.684951456,0.311013378,insig,no,COG1495,12.64946798,12.92475891
0.581679726,0.826242532,-0.275362769,4,1.000624569,0.499783588,insig,no,COG0506,11.64256042,11.91792319
0.630192122,0.825769757,-0.276188512,4,1.195576055,0.436612078,insig,no,COG3788,12.95718381,13.23337232
0.657206018,0.825492565,-0.276672874,4,1.128746715,0.457312825,insig,no,COG1256,12.35743829,12.63411117
0.623223819,0.824609742,-0.27821659,4,0.859391,0.551185179,insig,no,COG1987,12.84533254,13.12354913
0.673598402,0.824567226,-0.278290975,4,0.876991155,0.544501846,insig,no,COG2932,12.77956773,13.05785871
0.534149048,0.824545695,-0.278328648,4,0.845611615,0.556474848,insig,no,COG3316,12.04289715,12.3212258
0.726518219,0.823753226,-0.279715884,4,0.995906638,0.501420665,insig,no,COG1595,9.134041593,9.413757477
0.646612688,0.82335017,-0.280421957,4,1.045773424,0.484385161,insig,no,COG1126,11.69980594,11.9802279
0.69468863,0.822170207,-0.282491001,4,1.025893218,0.491106146,insig,no,COG1668,12.44150873,12.72399974
0.577922277,0.822084825,-0.282640832,4,0.800065273,0.574323192,insig,no,COG4786,11.85663719,12.13927802
0.869849978,0.821713444,-0.283292724,4,1.571972399,0.336348237,insig,no,COG0589,10.81735253,11.10064525
1.000107426,0.820999967,-0.284545931,4,2.253426201,0.209725443,insig,no,COG1738,12.68454302,12.96908895
0.750116219,0.820910993,-0.284702287,4,1.353733743,0.391278097,insig,no,COG0425,13.1278843,13.41258659
0.625366287,0.81967198,-0.286881414,4,0.855984317,0.552488248,insig,no,COG1291,12.49103988,12.77792129
1.40233367,0.818767485,-0.288474284,4,3.6366919,0.080398261,insig,no,COG3127,12.14524405,12.43371833
0.989533454,0.81821434,-0.289449273,4,2.374593669,0.192830656,insig,no,COG2761,12.29880742,12.58825669
1.000129003,0.81607995,-0.293217598,4,2.364450197,0.19419121,insig,no,COG0207,12.11521718,12.40843478
0.643744586,0.815929624,-0.293483373,4,0.835968425,0.560206868,insig,no,COG1956,13.14732897,13.44081234
0.791554802,0.815731297,-0.293834091,4,1.470357471,0.360892866,insig,no,COG3474,11.65739265,11.95122674
0.808918096,0.815491175,-0.29425883,4,1.194989918,0.4367895,insig,no,COG2908,11.90157908,12.19583791
1.438726879,0.81375463,-0.297334249,4,4.687458785,0.038809165,insig,no,COG1638,11.60285236,11.90018661
0.848796072,0.81368304,-0.297461174,4,1.811712908,0.284852523,insig,no,COG1280,11.03215243,11.3296136
0.856192975,0.813599325,-0.297609613,4,1.748325441,0.297647062,insig,no,COG0450,11.58699214,11.88460175
0.750220982,0.812736033,-0.299141237,4,1.347378055,0.393005646,insig,no,COG1741,11.37573555,11.67487678
0.667979658,0.812171882,-0.300143014,4,0.736903861,0.600025675,insig,no,COG0609,11.90452624,12.20466925
0.656735998,0.811345277,-0.301612095,4,1.031904973,0.489063949,insig,no,COG1063,10.82549564,11.12710773
0.834179523,0.811162464,-0.301937201,4,1.572458556,0.336234914,insig,no,COG1472,10.6383618,10.940299
0.671694151,0.810905546,-0.302394215,4,0.838514402,0.559219122,insig,no,COG0835,12.30978041,12.61217463
0.7761829,0.810859977,-0.30247529,4,0.960224752,0.513976836,insig,no,COG0797,12.68108823,12.98356352
0.627941823,0.810654949,-0.302840125,4,0.937564706,0.522113473,insig,no,COG1580,13.07047918,13.37331931
0.746244777,0.808664695,-0.306386468,4,1.226122274,0.427464858,insig,no,COG2202,10.90054342,11.20692989
0.603662598,0.808241664,-0.307141372,4,0.649223003,0.637623628,insig,no,COG3847,12.32913396,12.63627533
0.575146183,0.807540452,-0.308393565,4,1.020809906,0.492839602,insig,no,COG1115,12.9320736,13.24046717
0.849103885,0.80675609,-0.309795531,4,1.445038198,0.367282434,insig,no,COG2244,11.17978419,11.48957972
0.722306583,0.80656831,-0.310131371,4,0.859965742,0.550965641,insig,no,COG0346,9.558507899,9.868639271
1.173731715,0.806371043,-0.310484263,4,2.920186943,0.132110135,insig,no,COG0367,11.38085872,11.69134298
0.840970347,0.806086822,-0.310992859,4,1.656369762,0.317236404,insig,no,COG0626,10.73315889,11.04415175
1.343159345,0.805734566,-0.311623447,4,3.610432658,0.08187503,insig,no,COG2905,12.23698224,12.54860568
1.050818863,0.804427289,-0.313966072,4,2.403406778,0.189017697,insig,no,COG0654,10.42814311,10.74210918
0.724429341,0.804340284,-0.314122118,4,0.985800382,0.504945511,insig,no,COG1566,11.75464546,12.06876758
0.613610753,0.803683659,-0.315300347,4,0.897039431,0.536987559,insig,no,COG1677,13.00187934,13.31717969
0.659845465,0.802810701,-0.316868248,4,1.107856621,0.463982848,insig,no,COG0027,13.00380246,13.32067071
0.64658969,0.80227505,-0.317831163,4,0.942755953,0.520238129,insig,no,COG1843,13.04664835,13.36447951
0.891076964,0.802149016,-0.318057823,4,1.950689175,0.258692624,insig,no,COG3971,12.89958678,13.2176446
0.790166333,0.801403598,-0.319399108,4,1.552501408,0.340918452,insig,no,COG0651,12.4052274,12.72462651
1.761988337,0.800741687,-0.320591179,4,6.169624416,0.013891783,insig,no,COG1475,10.37881456,10.69940574
0.627287958,0.800710833,-0.32064677,4,0.915864999,0.530025987,insig,no,COG5010,12.42301156,12.74365833
0.897020766,0.80047663,-0.321068812,4,1.871281278,0.273330569,insig,no,COG0599,12.90831322,13.22938203
0.847947844,0.799671229,-0.322521112,4,1.690185318,0.309887117,insig,no,COG1278,10.51653713,10.83905824
1.03929497,0.797677074,-0.326123281,4,2.493473322,0.177578236,insig,no,COG0293,12.61348135,12.93960463
0.86059146,0.797222556,-0.326945565,4,1.828801843,0.281498308,insig,no,COG0789,10.1308783,10.45782386
0.750989818,0.79720385,-0.326979417,4,1.579495647,0.334598841,insig,no,COG1488,12.98322003,13.31019945
1.257338262,0.796863262,-0.32759591,4,2.692079495,0.15474026,insig,no,COG0749,10.44374019,10.7713361
1.266075158,0.796670533,-0.327944881,4,3.710618503,0.076382264,insig,no,COG0466,11.23557128,11.56351616
0.649875762,0.795606707,-0.329872657,4,1.094412152,0.468326912,insig,no,COG1868,12.68940054,13.01927319
0.820392588,0.795509803,-0.330048387,4,1.706567651,0.306388138,insig,no,COG1597,11.8347965,12.16484489
0.656081133,0.794049498,-0.332699153,4,0.734324024,0.601099605,insig,no,COG4774,11.14641235,11.47911151
0.661874125,0.793154372,-0.33432641,4,0.947122653,0.518665871,insig,no,COG4553,12.88816938,13.22249579
0.81396486,0.791365144,-0.337584572,4,1.589436144,0.332301303,insig,no,COG5009,12.04439183,12.3819764
0.803228346,0.791028868,-0.338197748,4,1.27567834,0.413030911,insig,no,COG4585,11.36745872,11.70565647
1.311448101,0.791025021,-0.338204765,4,3.697084902,0.077102161,insig,no,COG3064,11.40704253,11.74524729
1.084381468,0.790404173,-0.339337531,4,2.841819585,0.139484857,insig,no,COG1286,12.64426805,12.98360558
0.838898914,0.789754834,-0.340523233,4,1.592272397,0.33164866,insig,no,COG2318,12.30998698,12.65051022
0.690849079,0.789448651,-0.341082665,4,0.964272612,0.512536761,insig,no,COG1120,12.17019552,12.51127819
0.722713408,0.788983242,-0.341933436,4,1.153289659,0.449598878,insig,no,COG1164,11.84171877,12.18365221
0.725578053,0.788722426,-0.342410431,4,1.456719301,0.364320656,insig,no,COG1585,12.78902443,13.13143486
1.537044965,0.788654086,-0.342535441,4,4.446913268,0.045850673,insig,no,COG0208,11.18866769,11.53120313
0.482874749,0.788452966,-0.342903399,4,0.560629733,0.678006151,insig,no,COG0675,12.42960722,12.77251062
0.768882155,0.788231155,-0.343309321,4,1.466977735,0.361739304,insig,no,COG0798,12.07750932,12.42081864
0.872401002,0.787912622,-0.343892448,4,1.644538247,0.319848751,insig,no,COG1959,11.34710133,11.69099378
0.70934084,0.78681413,-0.345905228,4,1.243269608,0.422414245,insig,no,COG3876,12.87368945,13.21959468
0.671407063,0.786172754,-0.347081728,4,1.033796152,0.488423272,insig,no,COG1815,12.94777233,13.29485406
0.938091981,0.785890721,-0.347599377,4,2.207771098,0.216468484,insig,no,COG1899,12.39567114,12.74327052
0.899694466,0.78514125,-0.348975872,4,1.74872659,0.297564311,insig,no,COG3568,11.60101286,11.94998873
0.925234827,0.785137119,-0.348983462,4,2.125336379,0.229197565,insig,no,COG2961,12.79319232,13.14217578
0.728387136,0.7846852,-0.349814105,4,1.024270779,0.491658749,insig,no,COG0834,10.78674669,11.1365608
0.881603728,0.784023363,-0.351031449,4,1.666977359,0.314912437,insig,no,COG0745,8.264313297,8.615344747
1.205737424,0.783728298,-0.351574506,4,3.260555232,0.104345824,insig,no,COG3409,10.88953716,11.24111166
1.122475791,0.783167744,-0.352606749,4,2.85818859,0.137911188,insig,no,COG2840,12.89918336,13.25179011
0.610485855,0.782384109,-0.354051026,4,1.169583434,0.444549682,insig,no,COG3861,12.91806388,13.2721149
1.124365217,0.781747186,-0.355225974,4,3.027324018,0.122654833,insig,no,COG0280,11.15668994,11.51191592
0.666181901,0.780799594,-0.356975792,4,1.119489221,0.460256748,insig,no,COG1558,12.87322393,13.23019972
0.671387987,0.779962159,-0.358523964,4,0.92622394,0.526233887,insig,no,COG3591,11.31702656,11.67555052
0.607152415,0.779198205,-0.35993774,4,0.738651807,0.599299133,insig,no,COG4798,12.36107831,12.72101605
0.91375427,0.779102057,-0.360115772,4,2.044333681,0.242434398,insig,no,COG2913,12.71293462,13.07305039
0.79602979,0.77734466,-0.363373691,4,1.718161158,0.303935867,insig,no,COG2723,12.01658197,12.37995566
0.688226614,0.776897184,-0.364204412,4,0.92625048,0.526224207,insig,no,COG2272,12.11504054,12.47924495
0.708543617,0.77638893,-0.365148547,4,1.187640222,0.439020368,insig,no,COG1684,12.85479572,13.21994427
0.71246034,0.774277673,-0.369077053,4,1.318133761,0.401053397,insig,no,COG1788,12.19653658,12.56561363
1.005526074,0.774197683,-0.369226105,4,2.413145018,0.187746118,insig,no,COG4395,12.54815457,12.91738068
1.064925641,0.774161447,-0.369293631,4,2.762347335,0.147384086,insig,no,COG5265,12.21030392,12.57959756
1.153315467,0.773708056,-0.370138799,4,3.086315563,0.117740653,insig,no,COG0670,12.05301855,12.42315735
1.032704395,0.772780129,-0.371870097,4,2.526064209,0.173611665,insig,no,COG3175,12.67673269,13.04860278
0.714062863,0.771970546,-0.373382292,4,0.993649227,0.502205862,insig,no,COG1309,8.979585264,9.352967556
1.200713553,0.771650731,-0.373980101,4,3.248310278,0.105235234,insig,no,COG0334,11.59831212,11.97229222
0.647005732,0.771427315,-0.374397865,4,0.815769365,0.568105445,insig,no,COG4957,12.99188123,13.3662791
1.226560411,0.770482445,-0.376166009,4,3.21599061,0.107619349,insig,no,COG3850,13.109282,13.48544801
0.854748149,0.770100548,-0.376881272,4,1.520324672,0.348607455,insig,no,COG3153,11.90129761,12.27817888
0.700253622,0.769457564,-0.378086332,4,1.191372688,0.437886025,insig,no,COG0775,11.96986538,12.34795171
0.819361846,0.769151716,-0.378659896,4,1.260761998,0.417323481,insig,no,COG0433,11.50337592,11.88203581
0.704433287,0.767061589,-0.382585676,4,1.098281707,0.467072462,insig,no,COG0765,11.43726817,11.81985385
0.987722256,0.766617782,-0.383420632,4,2.012346272,0.247869683,insig,no,COG1396,9.822728166,10.2061488
0.840362471,0.766551255,-0.383545834,4,1.577837711,0.334983581,insig,no,COG0053,12.22906062,12.61260646
0.855975096,0.765136479,-0.386210989,4,1.762935492,0.294648026,insig,no,COG2135,11.96581083,12.35202182
0.756360316,0.764973651,-0.386518039,4,1.162569914,0.446716078,insig,no,COG1506,10.06090918,10.44742721
0.923369179,0.764004995,-0.388346025,4,2.061730078,0.239528615,insig,no,COG0271,12.0681182,12.45646423
0.748417772,0.763481154,-0.389335549,4,1.123146616,0.459091423,insig,no,COG1476,11.26416461,11.65350016
0.642207519,0.763307495,-0.389663737,4,0.940165802,0.521172981,insig,no,COG1446,12.42885449,12.81851823
1.070475849,0.763047691,-0.390154866,4,2.378070549,0.192366495,insig,no,COG0071,11.49411526,11.88427013
1.043910975,0.762638917,-0.390927942,4,2.469847212,0.180510265,insig,no,COG0827,11.92712223,12.31805018
1.469535653,0.761979849,-0.392175249,4,4.914565182,0.033156484,insig,no,COG0281,11.14027607,11.53245132
0.880092635,0.761468536,-0.39314367,4,1.412689494,0.375610814,insig,no,COG2367,12.64362168,13.03676535
0.689241526,0.760861328,-0.394294558,4,1.006012083,0.497920706,insig,no,COG1414,11.6710658,12.06536035
0.792879149,0.760560704,-0.394864695,4,1.339145771,0.39525462,insig,no,COG1670,10.03139249,10.42625718
1.522889194,0.760351768,-0.395261076,4,4.480775025,0.044787035,insig,no,COG1403,10.28442606,10.67968714
